tenure,Contract,TotalCharges,MonthlyCharges,OnlineSecurity,TechSupport,Churn
72,2,1.790855220124835,0.8288480931639302,2,2,0
9,0,-0.9268650089178772,-1.4744025490663168,1,1,0
67,2,-0.2624470532603074,-1.2783105030467143,1,1,0
16,0,-0.3996090933487072,0.6709773781481485,0,0,1
8,0,-0.9473962655221283,-1.46443176706532,1,1,0
5,0,-0.9114555281546866,-0.7149613199903984,2,2,1
23,1,-0.5369698230171481,-0.5454580259734537,0,0,1
1,0,-0.9730272213474351,0.49150330213020693,0,0,1
50,0,0.5128617646802225,0.20899781210196597,0,0,1
17,2,-0.8452035915209689,-1.505976692069473,1,1,0
68,2,2.3270080135558473,1.5301264272340338,2,0,0
1,0,-0.9708416359669827,0.6560212051466533,0,0,1
25,0,-0.20760872916895304,0.15083491709615165,0,0,0
67,1,0.4583325132689321,-0.5122220859701313,2,2,0
32,1,-0.6957669507100276,-1.4760643460664828,1,1,0
67,1,2.132093535535489,1.3572995392167568,2,0,0
72,2,1.0410448982895846,-0.010359391919962085,2,2,0
71,2,2.3876304120883987,1.4570073592267243,0,2,1
1,0,-0.9861186570101458,-0.4939423189683041,0,0,0
46,0,-0.3987922584085381,-1.1453667430334245,0,0,1
2,0,-0.9734246005075174,-1.1420431490330922,0,0,1
1,0,-0.9881055528105571,-0.6435040489832551,0,0,1
48,1,0.35823711816820714,0.029523736084024962,0,0,0
61,1,1.8699115963612039,1.2808568772091153,0,2,0
32,0,0.13362958624170132,0.6443886261454906,0,0,1
2,0,-0.9716363942871473,-0.6750781919864113,0,0,0
3,0,-0.9821669420293276,-1.4960059100684764,1,1,1
5,0,-0.8201024745757717,0.6859335511496437,0,2,1
71,2,1.7923564302851456,0.8354952811645947,2,2,0
37,0,-0.11150920228905531,-0.32277722795119346,2,0,0
65,2,1.950138033457815,1.3074456292117733,0,2,0
67,1,2.190618655167607,1.3905354792200795,0,2,0
49,0,0.6159375034815647,0.3469269631157544,0,0,1
50,2,0.531317819004044,0.1907180451001387,2,2,0
25,1,-0.82661507747712,-1.5009913010689746,1,1,0
17,1,-0.5942144986890009,-0.2961884759485353,0,0,1
64,2,-0.3197358821721692,-1.3530913680541898,1,1,0
25,1,-0.5796880827259931,-0.886126411007509,0,0,0
23,0,0.08839459185233535,1.3838882912194153,0,0,1
24,0,-0.6424739900189932,-1.0140847800203006,0,2,0
37,0,0.674330163393655,1.1728400721983174,0,0,0
21,0,-0.3488549439581984,0.12923155609399234,0,0,0
1,0,-0.9879289398505205,-0.6302096729819262,0,0,0
10,0,-0.6649479891836465,0.36520673011758165,0,0,0
6,0,-0.7625045729838459,0.6526976111463212,0,0,1
51,1,1.1602365696942636,1.0515288911861906,2,0,0
10,0,-0.9254300286175801,-1.4694171580658184,1,1,0
6,0,-0.8723357575065868,-0.45904458196481535,2,2,0
47,2,0.8985403161600786,0.855436845166588,2,2,0
61,1,1.12027788748599,0.4865179111297088,2,2,0
52,2,0.33346715052307846,-0.19980424993890022,2,0,0
35,0,-0.06464053801935098,-0.1765390919365744,2,0,0
71,1,2.2910451995684005,1.3606231332170895,0,0,0
6,0,-0.836350866899136,-0.2828940999472064,2,0,1
45,2,0.005717649935216852,-0.38094012295700774,2,0,0
2,0,-0.925385875377571,0.6909189421501417,0,0,1
4,0,-0.8928007842508241,0.12923155609399234,0,0,1
2,0,-0.9911742029911926,-1.3447823830533592,0,0,0
4,0,-0.8760446296673546,0.43500220412455864,0,0,1
51,1,0.33569688914354,-0.16158291893507945,2,2,0
60,1,-0.3430267162769916,-1.3564149620545218,1,1,0
9,1,-0.9358722698797423,-1.4827115340671475,1,1,0
3,0,-0.865425775445156,1.3489905542159264,0,0,1
17,0,-0.2840379876247779,1.0266019361836989,0,2,0
8,0,-0.6716592816650361,0.7407728521551254,0,0,1
46,2,0.6901370233169278,0.5396954151350246,2,2,0
68,2,1.485005726581508,0.5878875281398424,2,2,0
1,0,-0.9845291403698166,-0.37429293495634314,0,0,1
4,1,-0.9732479875474808,-1.4710789550659844,1,1,0
1,0,-0.997068660532413,-1.3181936310507012,0,0,1
28,1,-0.3385230857960592,-0.344380588953353,0,2,0
39,1,-0.025962299771342574,-0.20478964093939855,0,0,0
11,0,-0.6157392031934577,0.66599198714765,0,0,0
71,2,0.8950080569593472,-0.11172900893009574,0,2,0
2,0,-0.9892093838107857,-1.4744025490663168,1,1,0
30,0,0.03613923230151577,0.49482689613053943,0,0,1
17,1,-0.8520031904823767,-1.4827115340671475,1,1,0
55,0,1.2317868951290782,0.9867188081797119,0,0,0
58,0,0.9905998215791397,0.49981228713103754,2,0,0
5,0,-0.8720487614465273,-0.3510277769540173,2,2,1
1,0,-0.9995633185929297,-1.505976692069473,1,1,1
9,0,-0.7085934669326833,0.30870563211193336,0,0,0
26,0,-0.46184308514159295,-0.5188692739707959,0,2,0
50,2,-0.5560440227010975,-1.5076384890696393,1,1,0
72,2,2.604798123073364,1.624848856243503,2,2,0
43,1,0.9930061731596379,1.3705939152180862,2,2,0
56,2,-0.37055626142269177,-1.289943082047877,1,1,0
1,0,-0.9997178549329616,-1.517609271070636,1,1,0
72,2,2.247112725759304,1.284180471209448,0,0,1
72,2,2.2261178601349574,1.1894580421999785,2,2,0
36,0,0.5258207406229056,1.0182929511828682,0,0,0
5,0,-0.8347834268788114,0.3452651661155884,0,2,0
13,0,-0.5407449250379299,0.6543594081464872,0,0,1
44,1,0.753894301890129,0.810568326162103,0,0,0
70,1,2.292678869448739,1.433742201224399,0,2,0
44,1,-0.6392508034983257,-1.504314895069307,1,1,0
32,0,0.15246094310560043,0.7042133181514709,0,0,1
69,2,-0.24944392407761515,-1.3231790220511994,1,1,0
16,0,-0.5560660993211021,-0.1782008889367407,0,2,1
68,1,-0.48116012764559263,-1.504314895069307,1,1,0
16,0,-0.47588381546450015,0.17243827809831144,0,0,0
68,2,1.5423387087333789,0.601181904141171,2,2,0
4,0,-0.9733142174074946,-1.5209328650709681,1,1,0
26,0,-0.5555141838209878,-0.8611994560050171,2,2,0
29,0,-0.6300448529564198,-1.1353959610324276,0,0,1
5,0,-0.9542841709635543,-1.4760643460664828,1,1,0
70,1,1.9072431607889333,1.0049985751815391,0,0,0
24,1,-0.2518502756581133,0.3203382111130965,2,2,0
72,2,1.500746356644767,0.4549437681265524,2,2,0
1,0,-0.9753452664479151,0.31701461711276396,0,2,0
70,1,0.5968853804176198,-0.4557209879644833,0,2,0
36,0,-0.6977979997504481,-1.5142856770703037,1,1,0
38,0,0.6406412412666797,1.156222102196656,0,2,1
17,0,-0.5028172918700768,0.1741000750984775,0,0,1
41,1,0.9585445693325024,1.4736253292283856,0,2,0
1,0,-0.9881497060505663,-0.6468276429835874,0,0,1
2,0,-0.9747712743277963,-1.1603229160349193,0,2,1
14,0,-0.5147165900525407,0.38847188811990746,0,0,0
2,0,-0.9285649086582292,1.0083221691818711,0,2,1
1,0,-0.9994087822528975,-1.4943441130683104,1,1,1
13,0,-0.597503915069682,0.2671607071077803,0,2,0
6,0,-0.9595163299046376,-1.5225946620711341,1,1,0
4,0,-0.8608559151042098,0.39511907612057207,0,0,1
5,0,-0.8028164811121926,1.1429277261953275,0,2,1
15,0,-0.27105693506209005,1.2293411702039656,2,0,0
47,0,0.5571253877893874,0.355235948116585,2,0,0
8,0,-0.7855967175086271,-0.02199197092112523,0,2,0
17,0,-0.8137885612544643,-1.2999138640488739,0,0,0
15,0,-0.49970448844943227,0.34360336911542183,2,0,0
26,1,0.08479610279159024,1.0332491241843629,2,2,0
23,0,-0.45656677296050047,-0.344380588953353,2,0,0
4,0,-0.8678542036456588,0.2654989101076143,0,0,0
29,1,-0.7719092131057931,-1.4926823160681442,1,1,0
25,0,-0.8044722276125355,-1.5192710680708021,1,1,0
9,0,-0.8178506593353054,-0.6584602219847501,0,0,1
18,0,-0.6203311401544085,-0.505574897969467,0,0,1
3,0,-0.8599066204440132,1.0000131841810405,0,0,0
69,2,0.3700481098706526,-0.615253499980431,2,2,0
14,1,-0.8647414002250143,-1.5093002860698053,1,1,0
19,0,-0.3924121152272171,0.1608056990971483,0,0,0
39,0,0.4989093408373337,0.8620840331672526,0,0,0
31,0,0.3798722057726867,1.217708591202803,0,0,0
24,1,-0.8139872508345055,-1.479387940066815,1,1,0
14,0,-0.7147969971539678,-0.5305018529719587,0,2,0
64,2,1.0933444110804134,0.31867641411293,2,2,0
50,1,-0.5520481544802702,-1.5093002860698053,1,1,0
52,1,0.5296399958836965,0.1325551500943244,0,2,0
28,1,0.17888665725107192,1.1778254631988159,0,0,0
21,2,-0.8159741466349169,-1.4594463760648215,1,1,0
25,0,0.0730513409491585,1.0349109211845293,0,0,1
17,1,-0.8726006769466416,-1.5093002860698053,1,1,0
58,1,0.17928403641115423,-0.6567984249845841,0,0,0
17,0,-0.42126625757319136,0.5563133851366858,0,0,1
51,2,-0.44243773615757503,-1.304899255049372,1,1,0
72,2,0.5491336513477327,-0.5271782589716265,2,2,0
52,0,0.9119187478828482,0.6427268291453241,2,0,1
27,2,-0.760385217463407,-1.5009913010689746,1,1,0
3,0,-0.9800696631288934,-1.4876969250676457,1,1,0
64,2,1.256601016014216,0.5496661971360213,2,2,0
45,2,0.8841684365371028,1.0116457631822036,0,2,0
3,0,-0.9667795378861417,-0.9409657120129911,0,0,1
71,2,1.594461608564171,0.6161380771426662,0,2,0
1,0,-0.9970907371524175,-1.3198554280508674,0,0,1
58,2,-0.4956423903685912,-1.477726143066649,1,1,0
34,0,0.35695667420794197,0.8338334841644283,0,0,0
8,0,-0.8467489549212889,-0.4956041159684701,2,0,1
15,0,-0.8876348551697544,-1.4943441130683104,1,1,0
66,2,0.5954945533573318,-0.3360716039525224,0,2,0
12,0,-0.8398389728598581,-1.1769408860365806,0,0,0
58,2,-0.5509443234800416,-1.51594747407047,1,1,0
3,2,-0.9851914389699539,-1.517609271070636,1,1,0
43,0,0.02600606371941755,-0.3061592579495322,0,0,1
9,0,-0.7194330873549277,0.5247392421335294,0,0,0
3,1,-0.9767140168881986,-1.479387940066815,1,1,0
22,1,-0.3466472819577413,0.15748210509681626,0,0,1
40,1,0.8368582398673068,1.3705939152180862,0,0,0
68,2,-0.20376739728815765,-1.304899255049372,1,1,0
54,0,1.3223231137678237,1.3140928172124378,0,0,1
50,2,0.768663560673187,0.49316509913037293,0,2,0
1,0,-0.9837564586696567,-0.31613003995052885,0,0,0
72,2,1.8709933507414278,0.7740087921584479,2,2,0
40,1,-0.6306850749365522,-1.4744025490663168,1,1,0
72,2,2.660497435344897,1.7561308192566265,2,2,0
6,0,-0.9599357856847246,-1.4876969250676457,1,1,0
5,0,-0.9675080663462924,-1.4993295040688086,1,1,0
48,1,0.5021104507379964,0.19237984210030473,0,0,0
1,0,-0.9667133080261279,0.9667772441777182,0,0,1
64,1,0.7880026797971912,0.03450912708452305,2,2,0
17,1,-0.8589573257838167,-1.4860351280674797,1,1,0
40,0,0.3909546690149813,0.5064594751317022,0,0,0
41,1,-0.38453076188558516,-0.9758634490164797,2,0,0
51,1,0.7468077068686616,0.49316509913037293,0,0,0
41,0,0.5102788001396877,0.5147684601325327,0,0,0
1,0,-0.9858758141900956,-0.47566255196647655,0,0,1
2,0,-0.9894080733908269,-1.4727407520661506,1,1,0
68,1,1.4032560027045813,0.49316509913037293,0,0,0
24,2,-0.755704974022438,-1.33148800705203,1,1,0
70,2,1.419482318407941,0.4167224371227314,2,2,0
3,0,-0.9653887108258536,-1.1636465100352518,0,2,0
2,0,-0.9591189507445553,-0.6601220189849163,0,0,0
3,0,-0.9664704652060776,-1.1619847130350858,0,0,0
7,0,-0.7780685900870684,0.3286471961139271,0,2,1
13,0,-0.6002414159502488,0.2389101581049564,2,0,0
7,0,-0.9458509021218083,-1.462769970065154,1,1,0
12,0,-0.7305817804572361,-0.2812323029470404,0,0,0
53,1,1.453965998855081,1.3456669602155942,0,0,0
12,0,-0.5462640800390727,0.9784098231788813,0,0,1
63,2,-0.4581783662208342,-1.502653098069141,1,1,0
15,0,-0.4395236223169717,0.6543594081464872,2,2,0
36,1,-0.1518652636574112,-0.36930754395584486,2,0,0
4,0,-0.9559399174638972,-1.1586611190347533,0,0,0
24,2,-0.8083356361133354,-1.4976677070686424,1,1,0
61,1,0.18246306969181258,-0.7000051469889031,2,2,0
16,0,-0.6216557373546827,-0.3144682429503628,0,0,0
65,2,-0.4487074962388732,-1.4926823160681442,1,1,0
26,2,-0.7896367389694636,-1.4993295040688086,1,1,0
16,0,-0.6553667361016626,-0.508898491969799,0,2,0
54,1,1.5365325576721767,1.3888736822199135,2,0,1
1,0,-0.9992763225328701,-1.4843733310673135,1,1,1
5,2,-0.9609513102049347,-1.4727407520661506,1,1,0
19,0,-0.6946410430897946,-0.832948907002193,0,0,0
10,0,-0.7572724140427625,-0.3410569949530207,2,0,0
23,0,-0.16912918050098572,0.6327560471443274,0,2,1
3,0,-0.937881242300158,-0.3194536339508611,0,0,1
72,2,2.529737615057823,1.5567151792366918,0,2,0
10,0,-0.6299123932363923,0.7274784761537968,0,0,1
10,0,-0.7647343116043075,-0.3061592579495322,0,0,0
11,1,-0.9264897063777995,-1.4694171580658184,1,1,0
37,0,0.7830354402961628,1.395520870220578,2,0,1
17,1,-0.5239446172144513,-0.08846385092776991,2,2,0
36,0,0.6188736939421725,1.3207400052131024,2,0,0
17,0,-0.23438766923449764,1.2310029672041316,0,0,0
66,1,2.175672783424513,1.5234792392333694,2,2,0
61,1,1.316296196506576,0.6693155811479824,2,2,0
22,0,-0.05563327705748596,0.9451738831755588,0,0,0
1,0,-0.997377733212477,-1.341458789053027,0,0,0
6,0,-0.8165481387550357,0.19237984210030473,0,0,0
31,0,0.0670465003079152,0.4549437681265524,0,2,1
68,2,1.4678521928379562,0.6726391751483145,2,2,0
34,0,0.26087922394804886,0.7540672281564547,0,0,1
52,0,0.9492944655505873,0.6992279271509724,0,2,0
10,0,-0.5823593537465462,0.8753784091685813,0,2,0
29,0,-0.1362129400741703,0.19902703010096934,0,0,1
72,2,-0.3631385171011559,-1.4843733310673135,1,1,0
47,1,-0.5880109684677165,-1.4860351280674797,1,1,0
24,1,-0.20403231672821248,0.3336325871144252,2,0,0
65,1,-0.30127982784834784,-1.328164413051698,1,1,0
4,0,-0.831869313038208,1.1994288242009752,0,2,0
12,0,-0.4701218176433071,1.2160467942026365,0,0,1
1,0,-0.9720779266872387,0.5629605731373505,2,0,1
33,0,-0.04951805331621983,0.11593718009266318,0,0,1
34,0,0.5967308440775879,1.3406815692150957,0,2,0
14,2,-0.8790470499879762,-1.4744025490663168,1,1,0
4,0,-0.8680749698457045,0.4782089261288782,0,0,1
13,1,-0.9116542177347277,-1.4876969250676457,1,1,0
65,2,1.2312570562489684,0.4865179111297088,0,2,0
23,1,-0.37969598210458416,-0.25131995694404996,2,2,0
55,2,0.3467351991458255,-0.20478964093939855,2,0,0
49,2,1.0629228287141141,0.9983513871808746,0,0,0
60,1,1.7106287830282239,1.2542681252064576,0,0,0
69,1,-0.3711744067828197,-1.4760643460664828,1,1,0
40,0,0.47939360875329295,0.6693155811479824,0,0,0
67,2,1.0545337131123773,0.1475113230958196,2,2,0
35,0,0.525754510762892,1.0199547481830342,0,0,1
19,1,-0.18003503078324382,1.2027524182013078,0,2,1
13,2,-0.8878997746098093,-1.4594463760648215,1,1,0
41,0,0.601256551178525,0.7889649651599431,0,0,0
4,0,-0.9482131004622973,-0.9891578250178087,2,0,0
24,0,-0.42539458551404624,-0.3194536339508611,2,2,0
5,0,-0.9068635911937357,-0.45904458196481535,0,0,0
5,0,-0.8446737526408592,-0.02531556492145729,0,0,0
1,0,-0.9776412349283906,0.14418772909548708,0,0,1
72,2,1.5148533168276879,0.5131066631323667,2,2,0
24,0,-0.4636312913619632,-0.5138838829702975,0,0,0
42,2,0.56882599639181,0.6510358141461547,2,2,0
4,0,-0.9713714748470923,-1.4860351280674797,1,1,0
68,1,2.5399811667399437,1.7428364432552979,2,2,0
33,1,-0.7523272511617386,-1.4843733310673135,1,1,0
1,0,-0.9774204687283449,0.1608056990971483,0,0,1
31,1,0.3457859044856289,1.285842268209614,0,0,1
4,0,-0.8732408989267741,0.43832579812489114,0,0,1
69,2,2.36261760162322,1.5018758782312098,0,2,0
38,0,0.6047667337592517,0.9966895901807085,0,0,0
3,0,-0.9016093556326479,0.5064594751317022,0,2,0
48,2,0.7007117242991174,0.49482689613053943,0,2,0
15,2,-0.8368807057792456,-1.3148700370503688,1,1,0
25,1,-0.7752427827264833,-1.491020519067978,1,1,0
1,0,-0.9735129069875358,0.4549437681265524,0,0,1
48,0,-0.0789241111623084,-0.6634456129852486,2,0,0
1,0,-0.9991880160528518,-1.477726143066649,1,1,0
1,0,-0.9996737016929524,-1.5142856770703037,1,1,0
37,1,0.3248793453413002,0.5081212721318682,0,0,0
66,1,2.1055132850499856,1.4154624342225712,0,2,0
26,1,-0.48250680146587144,-0.5620759959751149,2,0,0
63,1,0.9561382177520042,0.20068882710113536,2,2,0
10,0,-0.8954499786513725,-1.1719554950360824,0,0,1
2,0,-0.943290014201278,0.19902703010096934,2,0,1
18,0,-0.561739790662277,-0.18817167093773732,2,0,0
64,2,-0.25094513423792586,-1.303237458049206,1,1,0
9,0,-0.6714826687049995,0.6543594081464872,0,0,1
28,0,-0.7717767533857657,-1.479387940066815,1,1,0
1,0,-0.9747933509478008,0.35855954211691704,0,0,0
4,0,-0.8585157933837252,0.6942425361504743,0,0,1
38,1,0.09450981559360148,0.17908546609897605,0,2,1
66,1,1.7617582349588101,1.0149693571825356,0,0,0
1,0,-0.9771334726682854,0.1824090600993081,0,0,0
18,0,-0.6069085551916292,-0.48064794296697516,0,2,0
51,0,1.1612300175944692,1.0980592071908417,0,0,1
0,2,-8.070909961778789e-17,-1.4926823160681442,1,1,0
1,0,-0.9877081736504748,-0.6135917029802649,0,0,1
12,2,-0.914413795235299,-1.5093002860698053,1,1,0
41,0,0.953776019411515,1.3805646972190828,0,0,1
12,0,-0.8685385788658004,-1.3215172250510334,1,1,0
55,2,-0.5317155874560603,-1.477726143066649,1,1,0
7,0,-0.7588398540630871,0.3519123541162525,0,0,0
12,0,-0.5243861496145427,0.8188773111629335,0,2,1
68,2,1.7125273723486167,0.7723469951582819,2,2,0
5,0,-0.8112055967139296,0.6111526861421681,0,0,1
49,0,-0.07826181256217127,-0.6966815529885712,0,0,0
40,1,0.10077957567489979,-0.09012564792793618,2,0,0
16,1,-0.8674789011055811,-1.4843733310673135,1,1,0
10,0,-0.6497151213804925,0.3120292261122659,0,0,1
72,1,2.225256871954779,1.2160467942026365,0,0,0
2,0,-0.9260040207376988,0.6410650321451581,0,0,0
23,2,-0.8076954141332028,-1.4577845790646555,1,1,0
71,1,2.3130335130929534,1.3672703212177542,0,0,0
11,0,-0.5414734534980807,1.15456030519649,0,0,1
1,0,-0.9886574683106715,-0.6850489739874082,0,0,1
16,0,-0.6398468722384492,-0.3609985589550142,0,2,1
1,0,-0.9704221801868959,0.6875953481498097,0,0,1
12,0,-0.5667070301633054,0.6743009721484805,0,0,0
54,1,0.03814820472193161,-0.6867107709875743,2,2,0
68,2,1.772465395661027,0.8454660631655914,0,2,0
4,0,-0.9023820373328079,-0.4623681759651476,0,0,1
1,0,-0.9820124056892957,-0.18484807693740501,0,0,1
27,0,-0.362873597661101,-0.3759547319565092,2,2,0
21,0,-0.8242970323766401,-1.4893587220678117,1,1,0
13,0,-0.5398618602377471,0.6128144831423341,0,0,1
64,0,1.1418246686104514,0.3286471961139271,0,2,0
1,0,-0.9839109950096887,-0.3277626189516918,2,0,1
57,2,0.43387161830386733,-0.2413491749430533,0,2,0
21,0,-0.012848787488627465,1.300798441211109,2,0,1
19,2,-0.8500162946819654,-1.4993295040688086,1,1,0
31,1,0.2898658260140507,0.965115447177552,0,0,0
52,2,1.0460342144106174,0.813891920162435,2,2,0
46,1,0.9383223854083153,0.9767480261787153,0,0,0
11,0,-0.7517091058016107,-0.3044974609493659,2,0,0
53,0,0.09356052093340489,-0.5338254469722908,2,0,0
11,0,-0.9285428320382245,-1.5126238800701375,1,1,1
57,0,1.603049413745949,1.3340343812144315,0,2,0
2,0,-0.9382123916002266,0.355235948116585,0,0,1
2,0,-0.9621434476851818,-0.3294244159518578,2,0,1
71,2,-0.3947080837076925,-1.491020519067978,1,1,0
1,0,-0.9995853952129341,-1.5076384890696393,1,1,0
68,2,-0.2888065375457652,-1.3198554280508674,1,1,0
72,2,1.655657999216842,0.6543594081464872,2,2,0
2,0,-0.9885470852106486,-1.5109620830699715,1,1,0
1,0,-0.9661613925260136,1.0083221691818711,0,0,1
41,1,0.45806759382887724,0.5014740841312036,2,2,0
72,2,-0.18350106012396142,-1.303237458049206,1,1,0
6,0,-0.8147599325346655,0.35689774511675104,0,0,1
4,0,-0.8644544041649549,0.2987348501109367,0,0,1
12,0,-0.5012277752297477,1.0398963121850275,0,0,1
58,1,0.7457259524884378,0.12092257109316175,2,2,0
7,0,-0.9393162226004552,-1.4660935640654862,1,1,0
65,0,0.6136636116210938,-0.3194536339508611,2,0,0
1,0,-0.9769789363282534,0.1940416391004708,0,0,0
56,1,-0.5106544919716995,-1.4893587220678117,1,1,0
4,0,-0.975720568987993,-1.5209328650709681,1,1,0
58,1,0.05728863426589485,-0.6867107709875743,0,0,0
62,2,2.0440298983372553,1.423771419223402,0,2,0
26,1,-0.30966894345008483,-0.10674361792959741,2,0,0
62,0,1.4584475527160088,0.8620840331672526,2,0,0
58,1,1.5733342832197965,1.1462513201956595,2,0,0
68,2,1.8285620870926422,0.8953199731705751,2,2,0
61,1,1.6492778560355208,1.1944434332004772,2,0,0
42,2,0.4813142746936906,0.4549437681265524,0,2,0
18,0,-0.32911844567411186,0.6493740171459886,0,0,0
56,2,-0.5310532888559232,-1.502653098069141,1,1,0
4,0,-0.8513188152622351,0.8039211381614383,0,0,1
4,0,-0.9715701644271335,-1.4727407520661506,1,1,0
35,1,-0.11782311561036261,-0.3044974609493659,2,0,0
64,0,1.3440023546123128,0.7324638671542948,2,2,0
31,1,-0.7064741114122446,-1.4561227820644893,1,1,0
67,2,-0.4504736258392389,-1.4860351280674797,1,1,0
4,0,-0.9413472716408757,-0.46735356696564595,0,0,1
70,2,2.3981168065905702,1.624848856243503,2,2,0
3,0,-0.9248339598774568,-0.37761652895667547,0,0,1
53,0,1.4420887772926216,1.2343265612044643,0,0,1
2,2,-0.9505311455627773,-0.17487729493640838,2,2,0
29,0,0.14943644616497426,0.7656998071576173,0,0,0
47,2,-0.18016749050327122,-0.7598298389948838,2,2,0
68,1,1.5023137966650917,0.6061672951416696,0,0,1
12,0,-0.638367738698143,0.16911468409797892,2,0,0
8,0,-0.8308758651380024,-0.2812323029470404,0,2,0
54,0,1.6935635557646904,1.4885815022298807,2,0,0
69,2,1.85337620797778,0.9102761461720703,0,2,0
26,0,-0.21337072699014606,0.15748210509681626,2,0,0
72,2,2.1285833529547626,1.071470455188184,2,2,0
70,2,0.8525767933105615,-0.21309862594022916,2,2,0
1,0,-0.9858095843300818,-0.4706771609659783,2,0,1
10,0,-0.6270645092558026,0.8222009051632656,0,0,1
28,1,-0.12853027631257957,0.18739445109980665,0,0,0
1,0,-0.9773321622483264,0.1674528870978129,0,0,1
21,0,-0.14789147205658842,0.9817334171792133,0,0,0
51,0,1.089547232439627,0.965115447177552,2,0,1
53,1,-0.5631306177225649,-1.502653098069141,1,1,0
53,1,1.2158034222457685,1.0365727181846955,2,0,0
24,0,0.04790607076395217,1.2060760122016398,0,0,1
70,2,2.020341685072351,0.9983513871808746,2,2,0
61,1,1.8714790363815281,1.4287568102239003,2,0,0
11,1,-0.7353503303782235,-0.3377334009526884,2,2,0
2,0,-0.9384993876602861,0.2173067971027966,0,0,0
25,1,-0.7801879456075073,-1.504314895069307,1,1,0
41,1,0.035631470041410596,-0.2812323029470404,0,0,0
18,0,-0.26286650904039427,0.9950277931805425,0,0,1
72,2,2.387210956308312,1.3091074262119398,0,0,1
71,2,1.74659159701567,0.857098642166754,2,2,0
34,1,-0.10651988616802228,-0.13167057293208928,2,0,0
29,0,0.23127447652191901,1.1312951471941644,0,2,0
40,1,0.8095494609216527,1.109691786192005,2,2,0
36,1,-0.42623349707421987,-0.9775252460166458,2,0,0
46,1,1.0205357183053378,1.2758714862086173,0,2,0
58,1,1.7879631829042362,1.4287568102239003,2,0,0
39,1,0.41082362701909525,0.5529897911363538,0,0,0
4,0,-0.906797361333722,-0.11006721192992946,0,2,1
52,1,1.1889803289402148,1.0282637331838649,0,0,0
70,1,2.218987111873481,1.330710787214099,0,0,0
65,1,1.0031172651217313,0.20567421810163392,0,0,0
1,0,-0.9883042423905984,-0.6584602219847501,0,0,0
70,1,2.0748488598636365,1.0930738161903437,0,0,0
29,0,-0.5555141838209878,-0.9675544640156492,0,0,0
1,0,-0.9681703649464295,0.857098642166754,0,0,1
67,2,1.5148533168276879,0.680948160149145,2,2,0
1,0,-0.999541241972925,-1.504314895069307,1,1,0
26,0,-0.003951909626785299,0.7989357471609397,0,0,1
30,2,-0.6595392172825266,-1.3181936310507012,1,1,0
48,0,1.1262164982672196,1.1728400721983174,0,2,0
55,0,0.3746400468316034,-0.30117386694903364,2,0,0
7,0,-0.7421057760996222,0.679286363148979,0,0,1
37,0,0.4794819152333112,0.8770402061687478,2,0,0
31,0,0.17257274392976474,0.6344178441444934,0,0,0
4,0,-0.9199550268564465,-0.6268860789815939,0,0,0
72,2,-0.21745490169099171,-1.3181936310507012,1,1,0
5,0,-0.8095719268335912,0.8853491911695784,0,0,1
1,0,-0.9994529354929068,-1.4976677070686424,1,1,0
15,0,-0.3898733039266914,0.8886727851699106,0,0,0
8,0,-0.826416387897079,-0.4474120029636527,2,0,0
35,1,-0.680975615306965,-1.451137391063991,1,1,0
56,0,1.5709941614993121,1.329048990213933,0,0,0
42,0,0.9843521381178459,1.3755793062185846,0,2,1
65,0,1.5034838575253338,0.6975661301508064,2,0,0
2,1,-0.9940662402117914,-1.477726143066649,1,1,0
65,1,1.9389231104954927,1.1961052302006432,2,0,0
18,0,-0.4139588963516784,0.3120292261122659,0,0,0
23,1,-0.194384833786215,0.45826736212688446,2,0,0
4,0,-0.9211913175767025,-0.6468276429835874,0,0,1
70,2,-0.37508196852362885,-1.4926823160681442,1,1,0
4,0,-0.9134203473350934,-0.46735356696564595,0,0,0
19,0,-0.6258502951555512,-0.6567984249845841,0,0,0
18,0,-0.4082852050105037,0.4333404071243926,0,0,0
38,0,0.3814175691730067,0.6211234681431648,2,0,0
2,0,-0.9502883027427269,0.2821168801092755,0,0,1
47,1,0.9945736131799625,0.9983513871808746,2,0,0
52,2,-0.5318480471760877,-1.4843733310673135,1,1,0
9,0,-0.7686639499651211,-0.16158291893507945,0,0,0
26,1,0.012914628056707086,0.8421424691652588,2,2,0
8,0,-0.8248931011167636,-0.4557209879644833,0,0,1
44,1,0.4270278661024503,0.20567421810163392,0,2,0
3,0,-0.9646601823657027,-1.181926277037079,0,0,0
2,0,-0.9693404258066718,-0.603620920979268,0,0,0
9,0,-0.6749486980457171,0.6842717541494772,0,0,1
1,0,-0.9748816574278192,0.3519123541162525,0,0,1
25,0,-0.14616949569623183,0.31701461711276396,2,0,0
2,0,-0.9402434406406471,0.15083491709615165,0,0,0
43,0,0.4041344111577102,0.3469269631157544,2,0,1
1,0,-0.998923096612797,-1.4577845790646555,1,1,1
58,1,1.4689118705981754,0.9817334171792133,0,0,0
59,2,0.9873545584384676,0.38847188811990746,2,2,0
44,1,0.06929831554838141,-0.35767496495468193,2,0,0
66,1,2.0210260602924928,1.3124310202122718,0,2,0
68,2,-0.39985193616875747,-1.4893587220678117,1,1,0
9,0,-0.9241495846573149,-1.3231790220511994,0,0,0
19,0,-0.2787616754436854,0.6643301901474838,2,0,0
